ds001_id,spotify_id,song,artist,release,duration_ms,popularity,danceability,energy,key,mode,valence,tempo,genres,tags,lang,matched_event_count,interaction_count_sum,preference_weight_sum,preference_weight_max,source_types,spotify_track_ids,interaction_types
k44IHrLH4XmaWOif,6IwKcFdiRQZOWeYNhUiWIv,No One,Alicia Keys,2007,253813,76.000000,0.644000,0.548000,1,0,0.166000,90.042000,"soul,pop","soul,rnb,alicia keys,female vocalists,pop",en,3,50,5.000000,2.500000,top_tracks,0mZ5GyrHG908lqrHaTw4hi,history
kMj1oApVC4e6MIps,14nBn3kUcfhDnGyKRUrVHr,"Bad, Bad Leroy Brown",Jim Croce,1973,181160,53.000000,0.674000,0.795000,7,1,0.876000,147.959000,"classic rock,singer-songwriter,folk,rock","classic rock,70s,singer-songwriter,folk,rock",en,3,50,5.000000,2.500000,top_tracks,2r3XNMon9K7bl2KTtHsaQO,history
kOEqXPhRlr86wTu2,01MXkFA8sL7at6txavDErt,Making Love Out of Nothing At All,Air Supply,2018,341747,65.000000,0.388000,0.720000,7,1,0.554000,141.283000,"soft rock,pop","80s,soft rock,pop,air supply,love",en,2,25,2.500000,1.500000,top_tracks,188ogJrKez9zzsidIg22X8|1qQkXsvHcyenlqtPlGL9kn,history
kP2AZZBQ7mhyOpKw,7tFiyTwD0nx5a1eklYtX2J,Bohemian Rhapsody,Queen,1975,354320,75.000000,0.397000,0.396000,3,1,0.227000,142.913000,"classic rock,rock","classic rock,rock,queen,70s",en,2,16,1.600000,1.000000,saved_tracks|top_tracks,3z8h0TU7ReDPLIbEnYhWZb,history
kQBYFfp5dOmHwZul,2BndJYJQ17UcEeUFJP5JmY,Paradise Circus,Massive Attack,2010,297775,58.000000,0.810000,0.591000,8,1,0.297000,136.028000,"electronic,downtempo","trip-hop,chillout,electronic,downtempo",en,2,25,2.500000,1.500000,top_tracks,2BndJYJQ17UcEeUFJP5JmY,history
kSlG0eApnx01j6Lr,6ewQE1dNPv9qqlnB1CxrvM,Mind Mischief,Tame Impala,2012,271880,61.000000,0.244000,0.939000,6,1,0.857000,161.127000,psychedelic rock,"psychedelic rock,psychedelic",en,1,10,1.000000,1.000000,top_tracks,6ewQE1dNPv9qqlnB1CxrvM,history
kUXmGnJGVt3Zhdos,4F96zM5ndY372n3lHwS5BZ,Puto,Molotov,2008,127373,47.000000,0.829000,0.772000,10,0,0.717000,120.045000,"latin,rock","mexican,rapcore,alternative,latin,rock",es,1,10,1.000000,1.000000,top_tracks,1iqzDtZJZYZLJBQ8YfulbN,history
kUpKZvqw7TMafVOq,6MdqqkQ8sSC0WB4i8PyRuQ,No Diggity,Blackstreet,1996,304600,74.000000,0.868000,0.646000,1,0,0.670000,88.641000,hip hop,"rnb,90s,hip-hop,blackstreet,hip hop,no diggity",en,1,10,1.000000,1.000000,top_tracks,6MdqqkQ8sSC0WB4i8PyRuQ,history
kawSKh3mCOB96z1X,76GlO5H5RT6g7y0gev86Nk,Just Like Heaven,The Cure,1987,212000,63.000000,0.430000,0.971000,9,1,0.764000,151.219000,"new wave,post-punk,rock","80s,new wave,post-punk,alternative,rock",en,2,25,2.500000,1.500000,top_tracks,0lNudhCTfcGBQVvSO22g4r|4P7UhffUpi9UnRM7fLNBe0,history
kb7H6FbRLXnCra6z,3cYgOAFB1HAUhC7b7U8viI,Porcelain,Moby,1999,241173,51.000000,0.297000,0.637000,0,0,0.332000,94.730000,"electronic,ambient,electronica","chillout,electronic,ambient,moby,electronica",en,1,10,1.000000,1.000000,top_tracks,6EXi6ZqTITKGtVBKqbphjL,history
kcNHLQMJnapzVQa9,0bYg9bo50gSsH3LtXe2SQn,Want You,Mariah Carey,1994,241107,61.000000,0.335000,0.625000,7,1,0.346000,150.277000,soul,"soul,groovy,duet,evening,urban,attitude",en,1,10,1.000000,1.000000,top_tracks,0bYg9bo50gSsH3LtXe2SQn,history
kdtKm9nNsq3kwmyD,0rNP4zt0ooyW9TayvYNMGp,Fat Bottomed Girls - 2011 Remaster,Queen,2011,202440,21.000000,0.421000,0.671000,2,1,0.557000,88.176000,classic rock,"classic rock,70s classic rock,70s,queen",en,1,10,1.000000,1.000000,top_tracks,6IAVxNFi1W88UhDeyvOsdo,history
ke5EfOpcvTl0dtyR,77FULy278MulVvGWS8BfK7,When Love Takes Over (feat. Kelly Rowland),David Guetta,2009,191000,49.000000,0.674000,0.862000,11,1,0.500000,129.965000,"house,electronic","dance,house,electronic,club",en,5,62,6.200000,2.500000,saved_tracks|top_tracks,0GWGZA5mxo9nHuSyrj70uo|1hRFVIy9As8OVRk8B7CrD5|4yvItcHsSO02NB3dyRQ7he,history
kfiD4pEhO7oZ1gFm,6MWtB6iiXyIwun0YzU6DFP,Wow.,Post Malone,2018,149520,87.000000,0.833000,0.539000,11,0,0.385000,99.947000,"metal,rap,hip hop","metal,doom,rap,hip hop,hip-hop,rnb",en,2,25,2.500000,1.500000,top_tracks,7xQAfvXzm3AkraOtGPWIZg,history
ki0XZDpBDL8y8GvT,3K4HG9evC7dg3N0R9cYqk4,One Step Closer,Linkin Park,2000,157333,70.000000,0.492000,0.969000,9,1,0.538000,95.136000,"nu metal,rock,alternative rock","nu metal,rock,linkin park,alternative rock,alternative",en,3,31,3.100000,1.500000,saved_tracks|top_tracks,3K4HG9evC7dg3N0R9cYqk4,history
kjkaAHsFMmbYKBAE,3p0rvHL2zfHAlXAgnHC4GI,Don't Move,Phantogram,2011,258187,50.000000,0.558000,0.642000,5,0,0.482000,99.977000,"electronic,indietronica","electronic,indietronica,indie,neo-psychedelia",en,1,10,1.000000,1.000000,top_tracks,1BeNZQORyV0jEF2toAmrsA,history
kqVWk6G25ortikfF,1JpcqmUlzNlK7lpFOkszzv,Beverly Laurel,Tame Impala,2013,190489,52.000000,0.591000,0.762000,4,0,0.716000,111.973000,experimental,"experimental,love at first listen,its not indie assholes,sales,dat bounce,outro sedoso vibes",en,1,10,1.000000,1.000000,top_tracks,1JpcqmUlzNlK7lpFOkszzv,history
l05MaeKgw6wjJxLs,7oY2906MviwUEFIF3DskB2,Honey,Moby,1999,209493,41.000000,0.824000,0.688000,8,1,0.745000,102.108000,"electronic,electronica","electronic,dance,electronica,alternative",en,1,10,1.000000,1.000000,top_tracks,1dcphLLksiA99xOQujqUAa,history
l0YHMYqUXIHgxAi4,7iXF2W9vKmDoGAhlHdpyIa,Forgot About Dre,Dr. Dre,1999,222293,68.000000,0.937000,0.731000,8,1,0.626000,133.961000,"rap,hip hop","rap,hip-hop,gangsta rap,eminem,hip hop,dr dre",en,1,10,1.000000,1.000000,top_tracks,7iXF2W9vKmDoGAhlHdpyIa,history
l0ahobbDqRsCaepj,6nTiIhLmQ3FWhvrGafw2zj,American Idiot,Green Day,2004,176346,74.000000,0.380000,0.988000,1,1,0.769000,186.113000,"rock,punk","punk rock,rock,punk,alternative,green day,testing",en,1,10,1.000000,1.000000,top_tracks,6nTiIhLmQ3FWhvrGafw2zj,history
l2TRupUFNXdDLU9a,3hU637WcAGM5ubSqeaTme5,The Show Must Go On - Remastered 2011,Queen,1991,277827,57.000000,0.428000,0.701000,11,0,0.201000,83.970000,"rock,classic rock,hard rock,glam rock","rock,80s,classic rock,hard rock,glam rock,moonlight-classic",en,1,10,1.000000,1.000000,top_tracks,5n6RDaGFSN88oRWuGtYAIN,history
l3mFePFtnaDdJ8Ux,38xWaVFKaxZlMFvzNff2aW,Breakeven,The Script,2008,261427,72.000000,0.630000,0.698000,10,1,0.529000,94.023000,"rock,pop","rock,pop,alternative,indie,the script",en,1,10,1.000000,1.000000,top_tracks,38xWaVFKaxZlMFvzNff2aW,history
lBmaPfuBMaTt0dZl,1VN2vWSkSmMKOhxr8lHzSx,Seven Wonders,Fleetwood Mac,1987,222400,59.000000,0.707000,0.625000,4,1,0.634000,119.049000,"rock,classic rock,pop","rock,classic rock,80s,fleetwood mac,pop",en,3,50,5.000000,2.500000,top_tracks,1VN2vWSkSmMKOhxr8lHzSx,history
lCKftVeX56Y6FrwH,631U6DaszJisq3TiaQ0vTM,Valerie (Feat. Amy Winehouse) - Version Revisited,Mark Ronson,2007,219413,58.000000,0.698000,0.843000,1,1,0.894000,105.830000,"funk,pop","funk,british,pop,hip-hop,dj",en,1,10,1.000000,1.000000,top_tracks,6kopmMZiyLmw7h66uXcXR7,history
lJKIbZNzpS6IsNgh,7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,Foster the People,2011,239600,80.000000,0.733000,0.710000,5,0,0.965000,127.975000,"indie pop,indie pop","indie,indie pop,catchy,summer,happy,indie,indie pop,alternative",en,1,6,0.600000,0.600000,saved_tracks,7w87IxuO7BDcJ3YUqCyMTT,history
lMcvDbkPPdOHScsf,6mz1fBdKATx6qP4oP1I65G,Pony,Ginuwine,1999,251733,70.000000,0.749000,0.605000,8,0,0.966000,142.024000,pony,"rnb,90s,ginuwine,ginuwine pony,sexy,pony",en,3,50,5.000000,2.500000,top_tracks,6mz1fBdKATx6qP4oP1I65G,history
lNKfAL6sbDZmxlob,4uOKFydzAejjSFqYbv1XPt,Red Red Wine,UB40,2000,183113,73.000000,0.857000,0.468000,1,1,0.843000,89.119000,"reggae,pop,reggae,pop","reggae,80s,pop,british,reggae,80s,pop",en,3,50,5.000000,2.500000,top_tracks,4POgt5ayni68MeLqclubcC|4uOKFydzAejjSFqYbv1XPt,history
lPAW2IulFyjZtuaH,0hPLZrnDgtKxrym1BHjDhd,can't leave without it,21 Savage,2018,205352,70.000000,0.872000,0.591000,6,0,0.696000,131.982000,rap,"hip-hop,rap,21 savage,lil baby,gunna",en,2,16,1.600000,1.000000,saved_tracks|top_tracks,0hPLZrnDgtKxrym1BHjDhd,history
lS0plxOmG29oGgJg,6cvIJ1zOcshUv0yCtcphaG,La foule,Édith Piaf,1987,177107,40.000000,0.450000,0.418000,4,0,0.641000,181.998000,chanson,"french,chanson francaise,female vocalists,chanson,50s",fr,1,10,1.000000,1.000000,top_tracks,2xZfPZxInlDXDKc6NDts8Z,history
lZDk11KaRskQqhWf,3LlAyCYU26dvFZBDUIMb7a,Demons,Imagine Dragons,2012,175200,70.000000,0.505000,0.710000,3,1,0.428000,89.938000,"rock,indie rock","indie,rock,indie rock,alternative,imagine dragons",en,1,10,1.000000,1.000000,top_tracks,5qaEfEh1AtSdrdrByCP7qR,history
lbJcVykwLxbW68zC,7nYvUtkQMx1v80S2FH2s9J,Regulate,Warren G,1994,248867,70.000000,0.845000,0.510000,11,0,0.740000,95.265000,"rap,hip hop","hip-hop,rap,g-funk,90s,hip hop",en,1,10,1.000000,1.000000,top_tracks,7nYvUtkQMx1v80S2FH2s9J,history
lfh4KdUXOLvYYrTi,5WQQIDU3HRaMyPkob8mpFb,Where Have You Been,Rihanna,2011,242680,64.000000,0.719000,0.847000,0,0,0.444000,127.963000,"pop,electronic,electropop","dance,pop,electronic,rihanna,electropop",en,2,25,2.500000,1.500000,top_tracks,1uN0f4NqMDcReSwXO6PLuG|5WQQIDU3HRaMyPkob8mpFb,history
lh4q7VWWq1M7US7d,5R9a4t5t5O0IsznsrKPVro,Single Ladies (Put a Ring on It),Beyoncé,2008,193213,67.000000,0.426000,0.584000,1,1,0.272000,193.437000,pop,"pop,rnb,beyonce,dance,female vocalists",en,3,50,5.000000,2.500000,top_tracks,557un1HgwYMuqfWGSTmnxw,history
ltuqdl7RA2AnWOCR,04KTF78FFg8sOHC1BADqbY,Hot In Herre,Nelly,2002,228227,69.000000,0.965000,0.736000,9,0,0.921000,107.070000,"rap,hip hop","hip-hop,rap,nelly,hip hop,rnb,2002",en,1,10,1.000000,1.000000,top_tracks,04KTF78FFg8sOHC1BADqbY,history
lw4m9PxzySLxDSl2,5KXTDunEgNVBnuSBDzsm6x,Turn It On Again,Genesis,1980,229333,48.000000,0.546000,0.813000,4,0,0.427000,128.131000,"progressive rock,classic rock,rock","progressive rock,classic rock,rock,80s,genesis",en,1,15,1.500000,1.500000,top_tracks,5KXTDunEgNVBnuSBDzsm6x,history
lycg6VMKzUQolD0o,48i055G1OT5KxGGftwFxWy,"Oh, Pretty Woman",Roy Orbison,1962,178933,69.000000,0.619000,0.603000,9,1,0.958000,127.432000,"classic rock,rock","oldies,60s,classic rock,rock n roll,rock",en,1,10,1.000000,1.000000,top_tracks,48i055G1OT5KxGGftwFxWy,history
m11LZh96XNXGbaj9,1AxAPXcUcH3nXXeCeG0kGV,The Girl from Ipanema,Antônio Carlos Jobim,1990,322333,62.000000,0.657000,0.169000,5,0,0.456000,129.772000,"bossa nova,jazz","bossa nova,jazz,brazilian,brasil",INTRUMENTAL,1,10,1.000000,1.000000,top_tracks,5N6pQ2vYtd3Rb9w7LC8PZ9,history
m3f8CahjkAoRe6RC,0CYtY6KenxH38shs8Urg9s,Frail,Crystal Castles,2016,169160,37.000000,0.484000,0.828000,5,0,0.226000,123.343000,witch house,witch house,en,3,31,3.100000,1.500000,saved_tracks|top_tracks,5fW86jOUa4U8EqYRWpNNa4,history
m4O1iLh6fC43xjRy,2Y0iGXY6m6immVb2ktbseM,Little Dark Age,MGMT,2018,299960,61.000000,0.705000,0.712000,6,1,0.620000,97.512000,"synthpop,indietronica,electronic","synthpop,indietronica,mgmt,indie,electronic,psychedelic",en,2,25,2.500000,1.500000,top_tracks,2Y0iGXY6m6immVb2ktbseM,history
mE3cwnpmZ75Mamsf,7qPdc4CH1GGZaHBImyoZ69,Tesselation,Mild High Club,2016,152825,54.000000,0.667000,0.407000,9,1,0.547000,73.998000,"jazz,dream pop","2016,jazz,psychedelic,dream pop,stones throw,neo-psychedelia",en,1,10,1.000000,1.000000,top_tracks,3BIzHNxAQbRTY4LCp1oMR1,history
mFnwdjVMsfTTNoCn,6csX1JjmeoLhGqMBXGnZF0,Runaway,The Corrs,1995,265133,58.000000,0.423000,0.598000,5,1,0.521000,151.972000,"pop,folk","pop,irish,female vocalists,folk,the corrs",en,2,25,2.500000,1.500000,top_tracks,6csX1JjmeoLhGqMBXGnZF0,history
mJn8yZt21Grk0K27,3KPwt1LBpt1jVSHz8GXERo,Bad Company,Bad Company,1975,313840,66.000000,0.543000,0.529000,7,1,0.746000,85.126000,"classic rock,rock,hard rock","classic rock,rock,70s,hard rock",en,1,10,1.000000,1.000000,top_tracks,3KPwt1LBpt1jVSHz8GXERo,history
mNFxniHwzXQ4rB9I,4DVu7YgHVJaeN0C7HNpy2q,"Ptah, The El Daoud",Alice Coltrane,1996,498147,46.000000,0.420000,0.298000,6,1,0.137000,111.398000,"jazz,free jazz","jazz,free jazz,a-coltrane,acoltrane",INTRUMENTAL,1,10,1.000000,1.000000,top_tracks,4DVu7YgHVJaeN0C7HNpy2q,history
meHdWOGPHEx3aFaV,48VaaUAkg1OFjjAmAsdK7T,Baby Come Back,Player,2019,213600,49.000000,0.644000,0.591000,5,0,0.531000,156.584000,"soft rock,rock,soft rock,rock","70s,soft rock,oldies,rock,soft rock,70s,rock",en,4,56,5.600000,2.500000,saved_tracks|top_tracks,41sGGCCoHI2GLV9qadX80A,history
mm2nhlo9eEObGGfC,3QyPsavxL681NX7SPVGd5T,Sway (Quien Sera),Dean Martin,1954,165133,50.000000,0.591000,0.246000,7,0,0.560000,120.132000,"jazz,easy listening,swing,lounge","jazz,easy listening,swing,lounge",en,1,10,1.000000,1.000000,top_tracks,4nbILrYODP667b3d66ZMzI,history
mqcCD4gTbcbp524p,5E30LdtzQTGqRvNd7l6kG5,Wiped Out!,The Neighbourhood,2015,260173,71.000000,0.588000,0.521000,10,1,0.337000,85.012000,"indie pop,lo-fi","indie,indie pop,lo-fi,male vocal",en,1,10,1.000000,1.000000,top_tracks,5E30LdtzQTGqRvNd7l6kG5,history
mqgC02zknKOSq66o,00t7QTffOR3SA3L1BvSQVq,Suicidal Thoughts,The Notorious B.I.G.,1994,170227,57.000000,0.506000,0.505000,8,1,0.078800,76.016000,rap,"hip-hop,rap,biggie,gangsta rap",en,1,10,1.000000,1.000000,top_tracks,00t7QTffOR3SA3L1BvSQVq,history
msq32IrilI3TsOYu,4IYKjN1DrYzxKXt0umJqsG,I Got 5 On It,Luniz,1995,253533,71.000000,0.600000,0.706000,10,0,0.580000,173.926000,"rap,hip hop","hip-hop,rap,90s,old school,hip hop",en,1,10,1.000000,1.000000,top_tracks,7vfvZp6KZJpxiaW6rI9ieM,history
mveuidphWlUM8igo,7HKxTNVlkHsfMLhigmhC0I,Call Me,Blondie,2004,212227,61.000000,0.554000,0.833000,2,0,0.773000,142.673000,"new wave,rock,pop","80s,new wave,rock,female vocalists,pop",en,3,50,5.000000,2.500000,top_tracks,0vLwL4xuJ3s7SeaCdvMqkY,history
n4KnuiQIzUx1eS9H,4Yf5bqU3NK4kNOypcrLYwU,Faint,Linkin Park,2003,162600,65.000000,0.554000,0.978000,4,1,0.594000,135.095000,"nu metal,rock,alternative rock","nu metal,rock,linkin park,alternative rock,alternative",en,4,41,4.100000,1.500000,saved_tracks|top_tracks,4Yf5bqU3NK4kNOypcrLYwU|7AB0cUXnzuSlAnyHOqmrZr,history
n5YYi7TlCfslOxtT,5TB6QgrF0RPIxSCGfRDLoe,We Never Change,Coldplay,2000,249400,55.000000,0.434000,0.286000,6,0,0.122000,136.924000,"rock,britpop,alternative rock","rock,alternative,britpop,coldplay,alternative rock,mellow",en,2,25,2.500000,1.500000,top_tracks,5TB6QgrF0RPIxSCGfRDLoe,history
n7KZksEdCkTuBE5w,3ZuT0Evo8chdVM6rPXXqgd,Remember Me,Tame Impala,2009,349333,52.000000,0.354000,0.735000,8,0,0.314000,68.284000,"psychedelic rock,rock","psychedelic,cover,psychedelic rock,rock",en,5,66,6.600000,2.500000,saved_tracks|top_tracks,3ZuT0Evo8chdVM6rPXXqgd|48HSUrDZQPVeWuVckLb902,history
nB14gnXChsvIDyO3,4Y6pdMS2PwGshq1MYcJ9fC,I Will Follow You,Ricky Nelson,1963,146133,44.000000,0.672000,0.461000,0,1,0.819000,120.741000,rockabilly,"oldies,60s,ricky nelson,feelings,oldies,rockabilly,60s",en,3,50,5.000000,2.500000,top_tracks,4Y6pdMS2PwGshq1MYcJ9fC,history
nDj04hpTitHH0aLf,3SdTKo2uVsxFblQjpScoHy,Stand By Me,Ben E. King,1962,180056,75.000000,0.650000,0.306000,9,1,0.605000,118.068000,"soul,blues","soul,oldies,60s,blues",en,1,10,1.000000,1.000000,top_tracks,7jmHyHMEqm9MJWiMAneF05,history
nGZZ7M14BYcqfRzU,7BfW1eoDh27W69nxsmRicb,Buffalo Soldier,Bob Marley,1983,257440,71.000000,0.932000,0.469000,9,1,0.747000,124.115000,"reggae,roots reggae,reggae,roots reggae","reggae,bob marley,roots reggae,jamaica,reggae,roots reggae,bob marley",en,1,10,1.000000,1.000000,top_tracks,7BfW1eoDh27W69nxsmRicb,history
nL5OISo1ClBQrJ2y,6vECYJHxYmm3Ydt3fF01pE,Stolen Dance,Milky Chance,2014,313684,69.000000,0.887000,0.584000,11,1,0.677000,114.016000,indie folk,"fip,indie,indie folk",en,2,25,2.500000,1.500000,top_tracks,0ZfByLXCeKchuj7zi1CJ0S|34xGLuxM0rkxhCVyMSqwJO,history
nM7CF8cIbWP2xY67,1qRA5BS78u3gME0loMl9AA,For What It's Worth,Buffalo Springfield,1966,153693,72.000000,0.653000,0.519000,2,1,0.822000,98.883000,"classic rock,folk rock,rock,folk","classic rock,60s,folk rock,rock,folk",en,3,50,5.000000,2.500000,top_tracks,1qRA5BS78u3gME0loMl9AA,history
nMFdMpJv5coLAEQj,5ixQCurcV2gKLqJGMeLvpz,Hold Tight!,"Dave Dee, Dozy, Beaky, Mick & Tich",1966,167240,44.000000,0.602000,0.849000,4,1,0.733000,124.885000,"soundtrack,classic rock","60s,oldies,tarantino,soundtrack,classic rock",en,1,10,1.000000,1.000000,top_tracks,5ixQCurcV2gKLqJGMeLvpz,history
nQ8ug70q1eSquOci,03UrZgTINDqvnUMbbIMhql,Gangnam Style (강남스타일),Psy,2012,219493,66.000000,0.736000,0.939000,11,0,0.761000,132.070000,"k-pop,pop","k-pop,dance,pop,korean,psy",en,2,25,2.500000,1.500000,top_tracks,03UrZgTINDqvnUMbbIMhql,history
nQlsSWoUVEfTHfCu,20OFwXhEXf12DzwXmaV7fj,Green River,Creedence Clearwater Revival,1969,141600,67.000000,0.508000,0.774000,2,1,0.942000,178.946000,"classic rock,southern rock,rock,classic rock,rock,southern rock","classic rock,southern rock,60s,rock,blues rock,classic rock,rock,southern rock",en,1,10,1.000000,1.000000,top_tracks,11DjZQEZ69EXLo77HVj6yW,history
nUQlgoMuo5g1YUPJ,3ieDOGcOqVxScs2VZBzidt,Learning to Fly,Pink Floyd,1987,292080,54.000000,0.441000,0.560000,0,1,0.476000,166.585000,"progressive rock,classic rock,rock,psychedelic rock","progressive rock,classic rock,rock,psychedelic rock,pink floyd",en,1,10,1.000000,1.000000,top_tracks,3ieDOGcOqVxScs2VZBzidt,history
nUtmXPlkXCHKQz5u,3LUWWox8YYykohBbHUrrxd,We R Who We R,Kesha,2010,204760,66.000000,0.736000,0.817000,8,1,0.653000,119.950000,"pop,electronic,pop,electropop","pop,dance,electronic,female vocalists,kesha,pop,dance,electropop",en,3,31,3.100000,1.500000,saved_tracks|top_tracks,3LUWWox8YYykohBbHUrrxd,history
nYZ4U0yhe7j8Q5Ov,1qwno7xb5mJe71xtMS6jl2,High Enough,K.Flay,2017,231600,54.000000,0.609000,0.627000,0,1,0.535000,89.012000,"pop,electropop","pop,electropop,hip-hop,great vocals,riverdale",en,3,31,3.100000,1.500000,saved_tracks|top_tracks,1qwno7xb5mJe71xtMS6jl2,history
naZNrcpLntAXN6O6,0sCeNwt8xRCMR4NhKpMyBe,Cantaloupe Island,Herbie Hancock,1964,333947,57.000000,0.515000,0.583000,0,0,0.415000,116.134000,"jazz,jazz fusion,jazz piano","jazz,jazz fusion,piano,jazz piano",INTRUMENTAL,1,10,1.000000,1.000000,top_tracks,0sCeNwt8xRCMR4NhKpMyBe,history
ncHDBviOTkCfgvEG,0LvH53IYMdkQ2VHanpCiBi,Cities in Dust,Siouxsie and the Banshees,2002,243800,51.000000,0.545000,0.914000,10,0,0.314000,120.053000,"post-punk,new wave","post-punk,80s,new wave,goth,gothic",en,1,10,1.000000,1.000000,top_tracks,2xq9cLlOPyLoi8kLlR4miz,history
ndMoayjBuAiQDMKm,7dzUZec5MnWMyQnk5klnKR,Grace Kelly,Mika,2007,187733,57.000000,0.678000,0.847000,0,1,0.601000,122.287000,"pop,britpop","pop,britpop,british,happy,mika",en,1,6,0.600000,0.600000,saved_tracks,4bipyiRyS8XYYOXy3CcdPd,history
nfVNJlHreFIa7gZN,0GO8y8jQk1PkHzS31d699N,Tongue Tied,Grouplove,2011,218013,76.000000,0.560000,0.936000,3,1,0.371000,112.960000,"indie rock,indie pop,indie rock,indie pop","indie,indie rock,indie pop,alternative,indie,indie rock,indie pop",en,3,50,5.000000,2.500000,top_tracks,0GO8y8jQk1PkHzS31d699N,history
nj2cLATqU6wpKvqw,1jy0RbDHyBMTupSdc98XbG,How Can You Mend a Broken Heart,Bee Gees,1971,239240,53.000000,0.437000,0.264000,4,1,0.251000,68.541000,"pop,classic rock","pop,70s,oldies,classic rock",en,2,25,2.500000,1.500000,top_tracks,1jy0RbDHyBMTupSdc98XbG|500p2JKoUouvNLorJtaHMH,history
nlBGDdRdBAy3e1GD,0hrBpAOgrt8RXigk83LLNE,The Sign,Ace of Base,1993,191240,66.000000,0.808000,0.786000,4,0,0.899000,96.987000,"pop,eurodance","pop,90s,dance,eurodance",en,1,10,1.000000,1.000000,top_tracks,0hrBpAOgrt8RXigk83LLNE,history
nltzxmV9aWW7F7z8,1zzxoZVylsna2BQB65Ppcb,X Gon' Give It To Ya,DMX,2007,217587,74.000000,0.761000,0.899000,10,0,0.673000,95.027000,"rap,hip hop","rap,dmx,hip-hop,hip hop",en,1,10,1.000000,1.000000,top_tracks,1zzxoZVylsna2BQB65Ppcb,history
noYzr84N5kRcNktR,78VG6M1i7JQXBdygmWFwye,Everybody Loves Somebody,Dean Martin,2013,161640,57.000000,0.260000,0.490000,3,0,0.399000,80.599000,"easy listening,swing,jazz","oldies,easy listening,swing,jazz,romantic,dean martin",en,1,10,1.000000,1.000000,top_tracks,5I9sHwLDX28tLtzVgKLtpr,history
nrJdjUOX50wfkdDX,3Am0IbOxmvlSXro7N5iSfZ,Magical Mystery Tour,The Beatles,1967,247320,66.000000,0.390000,0.502000,10,1,0.289000,97.871000,"classic rock,rock,psychedelic rock","60s,classic rock,rock,psychedelic,the beatles,psychedelic rock",en,1,10,1.000000,1.000000,top_tracks,3Am0IbOxmvlSXro7N5iSfZ,history
nuCATSqQe0xru1fQ,0pUVeEgZuNyFzIMKp67RbS,Eyes Without a Face,Billy Idol,1983,299240,63.000000,0.391000,0.815000,9,1,0.647000,84.383000,"new wave,rock","80s,new wave,rock,billy idol",en,1,10,1.000000,1.000000,top_tracks,0pUVeEgZuNyFzIMKp67RbS,history
nvndDIHtMrmHBRah,1Ud6moTC0KyXMq1Oxfien0,Sympathy For The Devil - 50th Anniversary Edition,The Rolling Stones,2018,378147,71.000000,0.702000,0.668000,9,1,0.561000,116.063000,"classic rock,rock,blues","classic rock,rock,british,60s,blues",en,2,25,2.500000,1.500000,top_tracks,1Ud6moTC0KyXMq1Oxfien0,history
o2LcK38b4mFLa55g,3AJwUDP919kvQ9QcozQPxg,Parachutes,Coldplay,2000,266773,78.000000,0.429000,0.661000,11,1,0.285000,173.365000,"rock,alternative rock,rock,alternative rock","rock,alternative rock,alternative,coldplay,british,alternative,rock,alternative rock",en,4,50,5.000000,1.500000,top_tracks,3AJwUDP919kvQ9QcozQPxg|4qzoHxgp42ylb18ga1SWTL,history
o83Oide1YU4nvUeh,44AyOl4qVkzS48vBsbNXaC,Blue Hawaii,Elvis Presley,1961,179773,74.000000,0.428000,0.244000,2,1,0.390000,100.495000,classic rock,"fip,oldies,classic rock",en,1,10,1.000000,1.000000,top_tracks,44AyOl4qVkzS48vBsbNXaC,history
o9V25ss6N2OsOZuh,1jDJFeK9x3OZboIAHsY9k2,Too Low For Zero,Elton John,1983,183440,76.000000,0.527000,0.889000,6,1,0.832000,177.442000,pop,"elton john,80s,pop,piano",en,2,25,2.500000,1.500000,top_tracks,1jDJFeK9x3OZboIAHsY9k2,history
oBmZ4LmRSKBSAK0z,6qn9YLKt13AGvpq9jfO8py,We Found Love,Rihanna,2011,215227,71.000000,0.734000,0.766000,1,1,0.600000,127.986000,"pop,electronic","pop,dance,rihanna,electronic,female vocalists",en,1,10,1.000000,1.000000,top_tracks,0U10zFw4GlBacOy9VDGfGL,history
oNf01m7GAPp3SoxE,5s8OWojOIwF6JJ6tFAFHSx,After Hours,The Velvet Underground,1995,129066,43.000000,0.692000,0.144000,5,1,0.455000,119.975000,"classic rock,rock","60s,classic rock,rock,alternative,proto-punk",en,1,10,1.000000,1.000000,top_tracks,6cA1usDL8nTHeSgFewQat3,history
oPyfsuPz96kvFsDT,74VR3AkGPhbYXnxcOYa16x,Strangers in the Night,Frank Sinatra,1966,157867,62.000000,0.229000,0.494000,5,1,0.526000,80.092000,"jazz,swing,easy listening","jazz,oldies,swing,easy listening,male vocalists",en,1,10,1.000000,1.000000,top_tracks,74VR3AkGPhbYXnxcOYa16x,history
oQniRKTR6GcN7gGI,1FvDJ9KGxcqwv1utyPL3JZ,This Charming Man,The Smiths,1984,162920,69.000000,0.611000,0.846000,11,1,0.751000,103.912000,new wave,"80s,indie,new wave,alternative,the smiths,british",en,3,50,5.000000,2.500000,top_tracks,1FvDJ9KGxcqwv1utyPL3JZ,history
