id,spotify_id,artist,song,album_name,release,duration_ms,popularity,danceability,energy,key,mode,valence,tempo,tags,genres,lang,track_id
pk4QAIRncw2KglCy,4ATmY1hv93ehw77LrIdbEh,Madeon,Finale,Adventure (Deluxe),2015,204853,49.000000,0.417000,0.859000,7,0,0.179000,92.078000,"french,electronic,dance,house","electronic,house",en,pk4QAIRncw2KglCy
pk4zntlKnl7D5aUi,2NB8aMQSVsypnYvzoXRwiT,Spice Girls,Viva Forever (Radio Edit),I Got Dumped💔,2019,254293,10.000000,0.506000,0.665000,6,1,0.203000,168.787000,"pop,female vocals,90s,slow,british,1998",pop,en,pk4zntlKnl7D5aUi
pkJ0tYkGWNaLd6VV,78Bh87inKLDdIAfRAJ6IZj,Lykke Li,Love Out of Lust,Wounded Rhymes,2011,283622,37.000000,0.481000,0.571000,4,1,0.331000,117.334000,"indie,female vocalists,swedish,atmospheric,indie pop,indie pop,female vocalists,swedish","indie pop,indie pop",en,pkJ0tYkGWNaLd6VV
pkKbjX9pVVDS30vr,54dCv5l7Rhme2j78D4hmXu,Frank Turner,Four Simple Words,Tape Deck Heart (Deluxe Edition),2013,295987,32.000000,0.332000,0.905000,0,1,0.192000,96.970000,"folk,singer-songwriter,punk","folk,singer-songwriter,punk",en,pkKbjX9pVVDS30vr
pkREmmsLu9VY7O2t,0sZfwxyHuEOsKJOiXcjHU7,The Oh Hellos,Wishing Well,"Through the Deep, Dark Valley",2012,217895,39.000000,0.568000,0.193000,7,1,0.185000,76.002000,"folk,indie,indie folk,roads and journeys,darkness and light,mountains and hills and volcanoes and valleys","folk,indie folk",en,pkREmmsLu9VY7O2t
pkWYcoFxleYKDh6E,44aN5xKL3kGHvQ5bXVk6B8,Adam Lambert,The Original High,The Original High (Deluxe Version),2015,208330,62.000000,0.703000,0.736000,4,0,0.274000,119.955000,"pop,dance,party,house","pop,house",en,pkWYcoFxleYKDh6E
pkY7ZgYgG5hRYeuU,6ztahqwTZqAVHuVWgPEfl2,Heidi Montag,Overdosin',Dreams Come True,2012,225453,17.000000,0.756000,0.862000,6,1,0.805000,129.951000,"pop,female vocalists,pop,female vocalists,dance","pop,pop",en,pkY7ZgYgG5hRYeuU
pkd1bpWUKO6BCcEn,6NpFk2GrbrolOjpY7xoZO7,Marika Hackman,Open Wide,We Slept at Last,2015,200633,22.000000,0.624000,0.241000,10,0,0.139000,89.998000,"2015,indie,british,folk,singer-songwriter,pop","folk,singer-songwriter,pop",en,pkd1bpWUKO6BCcEn
pkiA5CK9oF0IdlNe,27Nmg4Bc6o8FScQAuowoBB,Jessie J,Breathe,Alive (Deluxe Edition),2013,237693,37.000000,0.505000,0.783000,9,0,0.502000,94.724000,"kick,pop,pop,british,female vocalists","pop,pop",en,pkiA5CK9oF0IdlNe
pkzbnslE6Gk7KYlF,17o3Qbyq6UUwGzTsNYmb61,Kasabian,Sixteen Blocks,For Crying Out Loud (Deluxe),2017,259960,35.000000,0.665000,0.676000,9,0,0.337000,74.992000,"indie,rock,british,reggae,indie-rock,alrenative rock","rock,reggae",en,pkzbnslE6Gk7KYlF
pl9vRKdosxRRdcrU,3sgpTDd6m4gZP3ZIwMXri1,Richard Ashcroft,Surprised by the Joy - Edit,Surprised by the Joy (Edit),2018,223630,41.000000,0.677000,0.828000,9,0,0.535000,130.381000,"indie,rock,british,alternative",rock,en,pl9vRKdosxRRdcrU
plOFkB8lB8L4jARg,4RNpfZR9Zm7efzuMghkPKb,A R I Z O N A,I Was Wrong - Robin Schulz Remix,I Was Wrong (Remixes),2016,220678,49.000000,0.653000,0.762000,6,1,0.526000,117.977000,"pop,indietronica,electronic,synth","pop,indietronica,electronic",en,plOFkB8lB8L4jARg
plRj2KVzTxzxPIrb,4OneFGK4A6ZFJLsqLP33Qn,Girls Aloud,Racy Lacey,The Collection - Studio Albums / B Sides / Live,2013,186093,6.000000,0.662000,0.923000,2,1,0.916000,150.017000,"pop,dance-pop,sexy,british pop",pop,en,plRj2KVzTxzxPIrb
plT79gE2b2qrFeAv,3qN5qMTKyEEmiTZD38BNTT,Drake,I'm Upset,Scorpion,2018,214467,72.000000,0.899000,0.586000,11,0,0.492000,150.001000,"rap,hip hop,hip-hop,canadian","rap,hip hop",en,plT79gE2b2qrFeAv
plkBolb411PnwTGK,4KXlDPZbG9456Wa3Upc3cc,Kat Dahlia,Just Another Dude,My Garden,2015,216320,30.000000,0.632000,0.354000,2,0,0.356000,164.700000,"pop,hip hop,female vocalists,amazing,queen","pop,hip hop",en,plkBolb411PnwTGK
plr3GfmLtCAKJH8v,76g4PHyPEb2oDxB0CwWqjA,Milky Chance,Ego,Blossom (Deluxe),2017,232213,49.000000,0.735000,0.793000,7,1,0.757000,128.012000,"indie,pop,folktronica,male vocalists,2017","pop,folktronica",en,plr3GfmLtCAKJH8v
plunc2uYRu7kigJz,6oeRdUqXFfueEqxEKU4Mbd,Jessica Pratt,Bushel Hyde,Jessica Pratt,2012,250881,39.000000,0.394000,0.236000,0,0,0.234000,164.880000,"folk,singer-songwriter,2012,female vocalists,acoustic,folk,singer-songwriter,female vocalists","folk,singer-songwriter,folk,singer-songwriter",en,plunc2uYRu7kigJz
pm50dZkOJOlinQa8,0aLSbNnXjceVu2A0BSPHr9,Colette Carr,(We Do It) Primo,Skitszo Collection,2013,191787,13.000000,0.590000,0.874000,9,1,0.763000,172.011000,"pop,2011,electropop,alternative","pop,electropop",en,pm50dZkOJOlinQa8
pm5BSo1ADevXHfQ8,7q1MvJgVtC8unjM3TWXevF,Django Django,Storm,Django Django,2012,194307,18.000000,0.728000,0.759000,2,1,0.794000,129.923000,"indie,indie pop,indie rock,rock","indie pop,indie rock,rock",en,pm5BSo1ADevXHfQ8
pmXcj8gAKgnAUF01,3tOurIZqHDOQNkpJ0dTUxs,Son Lux,Slowly,Brighter Wounds,2018,240359,33.000000,0.750000,0.315000,10,0,0.375000,119.357000,"electronic,experimental,trip-hop,ambient,alternative,indie","electronic,experimental,ambient",en,pmXcj8gAKgnAUF01
pmZVs1yBJUZUkinG,7Kf8CcbJN35u82V9a4SIxD,Marilyn Manson,Born Villain,Born Villain,2012,242200,41.000000,0.524000,0.813000,9,0,0.363000,110.033000,"industrial metal,metal,industrial,rock","industrial metal,metal,industrial,rock",en,pmZVs1yBJUZUkinG
pmiHDQRdCPg9RE50,2Q8CXEf6tMJRgxkTXfT242,Paul McCartney & Wings,Jet,Wings Over America,2013,620747,31.000000,0.331000,0.733000,2,1,0.380000,128.512000,"classic rock,rock,70s,paul mccartney,british","classic rock,rock",en,pmiHDQRdCPg9RE50
pmnGoorqVesunk0f,1Hzox4IFMVyflRTL1Nv8D1,Cavetown,Just Add Water,Dear.,2018,247831,49.000000,0.695000,0.389000,9,0,0.428000,128.988000,"indie,pop,electronic,alternative","pop,electronic",en,pmnGoorqVesunk0f
pnCmhAFpaRewNQo2,7rlCeTnjn0plPZkVAcctPZ,Lunchmoney Lewis,Bills,Bills,2015,204600,58.000000,0.699000,0.747000,5,1,0.683000,126.001000,"pop,soul,funk","pop,soul,funk",en,pnCmhAFpaRewNQo2
pnD9EyAhsShlKB9i,0ottPeoXoMvqW9tQfLEsrQ,Camera Obscura,This Is Love (Feels Alright),Desire Lines,2013,210314,32.000000,0.517000,0.605000,2,1,0.384000,72.511000,"indie,chamber pop,twee",chamber pop,en,pnD9EyAhsShlKB9i
pnMQiQfYb3yoXS4H,4zvvvHm0b5CBl37tocxm7n,Hozier,Sunlight,"Wasteland, Baby!",2019,257347,55.000000,0.464000,0.559000,7,0,0.368000,115.349000,"blues,indie,soul,singer-songwriter,irish","blues,soul,singer-songwriter",en,pnMQiQfYb3yoXS4H
pnzKiHhK1MBrE6ek,6fzzQ08zgIeCy0HVZaQUBN,Pixies,Oona,Head Carrier,2016,217493,23.000000,0.534000,0.770000,7,0,0.618000,115.038000,"alternative rock,alternative,indie rock,indie,rock,2016","alternative rock,indie rock,rock",en,pnzKiHhK1MBrE6ek
poIQJs7jwIFyuwLL,0LhuXw3d3aS71nKCb7AwNC,Drake,Take Care (feat. Rihanna),Take Care (feat. Rihanna) - Single,2011,249809,2.000000,0.737000,0.303000,0,0,0.076900,121.977000,"pop,rnb,hip-hop,hip hop,rihanna","pop,hip hop",en,poIQJs7jwIFyuwLL
poyj5HqBUTp8TssX,49X8pWDpmFpAITVUaudkcN,DNCE,Good Day,DNCE,2016,218973,56.000000,0.718000,0.678000,5,0,0.890000,110.019000,"pop,good vibes,pop rock,american","pop,pop rock",en,poyj5HqBUTp8TssX
pp5QgxSkcvhLG1N9,7M7Z6OZU8729ygmdl6hgQJ,Curiosity Killed the Cat,Down To Earth,Very Best,2014,231333,27.000000,0.691000,0.904000,9,1,0.787000,110.136000,"80s,pop,british",pop,en,pp5QgxSkcvhLG1N9
ppkuVRsJ5u8gH8tS,1UqhkbzB1kuFwt2iy4h29Q,Young the Giant,Cough Syrup,Young the Giant (Special Edition),2011,249520,66.000000,0.534000,0.721000,11,0,0.225000,128.978000,"indie rock,indie,alternative,young the giant",indie rock,en,ppkuVRsJ5u8gH8tS
pqMgCCUkCBdkfQgt,0DQQRJ4sR3pxwom9L7D7QR,Xavier Omär,Blind Man,Blind Man,2018,242196,62.000000,0.890000,0.523000,6,1,0.345000,111.031000,"soul,pop,rnb,soul,pop,rnb","soul,pop,soul,pop",en,pqMgCCUkCBdkfQgt
pqVQnPEEtdkCBf08,5Fc7H21N639byTBNo4AifM,Born of Osiris,Under the Gun,The Simulation,2019,215048,46.000000,0.544000,0.990000,5,0,0.282000,128.038000,"electronic,experimental,metalcore,synths,djent,progressive metalcore","electronic,experimental,metalcore,djent,progressive metalcore",en,pqVQnPEEtdkCBf08
pqgBaro6YWIfmj3A,6tbJTYiaeBjjkZBF1nIGgw,Greyson Chance,Meridians,Meridians,2015,190760,32.000000,0.406000,0.233000,2,1,0.098900,115.100000,"pop,piano,male vocalists,teen pop,blues","pop,teen pop,blues",en,pqgBaro6YWIfmj3A
pqnPVwlwV1SJGgMZ,46qBidGihrKo7fxsEtIyYB,Eric Clapton,Can't Let You Do It,I Still Do,2016,230664,28.000000,0.830000,0.466000,11,0,0.915000,99.679000,"blues rock,rock,british,2010s blues rock",rock,en,pqnPVwlwV1SJGgMZ
pqxwma6gJuBo0tAc,3mof6Z6vz6gonsuIEQXank,Just A Gent,Limelight (NGHTMRE Remix),Limelight (NGHTMRE Remix),2015,254897,58.000000,0.574000,0.576000,1,1,0.287000,145.094000,"trap,electronic,dubstep,lovetrap,trap,electronic,dubstep","electronic,dubstep,electronic,dubstep",en,pqxwma6gJuBo0tAc
pr73K2uoiynSgVNw,3vh50nl4qW96MAWVBposaq,Me and that man,On The Road,Songs of Love and Death,2017,256293,24.000000,0.554000,0.717000,5,0,0.594000,95.700000,"country,2017,blues,folk,rock,americana","country,blues,folk,rock",en,pr73K2uoiynSgVNw
prG0EigAs20J50ZZ,6UQGW7U1yRJprPP9lqqSQn,Meg Mac,Kindness,Low Blows,2017,203693,20.000000,0.441000,0.587000,0,1,0.547000,119.953000,"pop,indie,2017 releases,2017 listen,australian,james-joul - 2017 albums",pop,en,prG0EigAs20J50ZZ
prHmQVSIMCLLc3FL,113EquoKtGlOefuvIfIXVQ,Goth Babe,Car Camping,Point Mugu,2018,267130,43.000000,0.331000,0.609000,11,1,0.164000,114.117000,"garage rock,alternative,post-punk,rock","garage rock,post-punk,rock",en,prHmQVSIMCLLc3FL
prqbgLgGGV93Tyhn,52oNoF4urZYTJFbmbZ6JI6,Hands Like Houses,Colourblind,Dissonants,2016,222987,51.000000,0.557000,0.949000,11,0,0.397000,111.008000,"post-hardcore,rock,2016","post-hardcore,rock",en,prqbgLgGGV93Tyhn
ps1SKRnZjvDQgAfk,2Xhd1kYKj2aee7JR3nIlRe,The Chemical Brothers,Go,Born In The Echoes,2015,260697,46.000000,0.751000,0.897000,1,1,0.482000,119.970000,"electronic,2015 single,2015,big beat","electronic,big beat",en,ps1SKRnZjvDQgAfk
psL7r5sl5ATuQ1Uf,4XbZuXFhpVFkAOpmxhxE7K,Perfume Genius,Run Me Through (King Princess Remix),Run Me Through (King Princess Remix),2018,222127,48.000000,0.525000,0.533000,10,1,0.108000,163.437000,"singer-songwriter,ambient,indie,experimental,lo-fi","singer-songwriter,ambient,experimental,lo-fi",en,psL7r5sl5ATuQ1Uf
pshNFhdwqqBCrou0,4V5TBT13R4PdSABSwu9RCc,Cody Simpson,On My Mind,On My Mind,2011,191608,34.000000,0.572000,0.777000,4,1,0.232000,124.946000,"pop,love,cody simpson,addictive",pop,en,pshNFhdwqqBCrou0
pslyYBErNQ0MOStp,6m26pOLrnBKqwhmTDPWS0Z,Jeff Tweedy,laminated cat,Together At Last,2017,229840,43.000000,0.516000,0.070700,7,1,0.380000,135.916000,"singer-songwriter,alt-country,indie,folk,americana,post core","singer-songwriter,folk",en,pslyYBErNQ0MOStp
pt7IKfZxr3h0MV71,2C7qQ7cNqtNwA2YDKLs7ss,Travis Bretzer,Did U Ever Notice,Bitter Suites,2016,206435,31.000000,0.331000,0.612000,0,1,0.634000,79.991000,"canadian,canada,indie,pop",pop,en,pt7IKfZxr3h0MV71
ptHLXJnwdguNexfB,7sxYYvgDmedOCoFPVqi6ja,Daughter,Burn It Down,Music from Before the Storm,2017,191963,42.000000,0.453000,0.703000,1,0,0.205000,97.998000,"life is strange,rock,indie,acoustic",rock,en,ptHLXJnwdguNexfB
ptNtXIPHjCjePfBt,0by8AWOudolQA7PdNZbx1f,Don Broco,Yeah Man,Priorities,2012,196840,23.000000,0.700000,0.910000,8,1,0.637000,125.079000,"post-hardcore,rock,progressive,opelmelange,post-hardcore,rock,alternative rock","post-hardcore,rock,post-hardcore,rock,alternative rock",en,ptNtXIPHjCjePfBt
ptRZofJt6xiBHrmi,4hZBQElqZGij1ffHQdMQVa,U2,The Little Things That Give You Away,Songs Of Experience (Deluxe Edition),2017,295427,44.000000,0.518000,0.438000,1,1,0.365000,138.260000,"rock,80s,pop,country,songs of experience,u2","rock,pop,country",en,ptRZofJt6xiBHrmi
puJFIu3Of2SFgsiu,1LuFyappyEFGybt2qzLNDp,Feed Me,Love Is All I Got,Calamari Tuesday,2013,185918,52.000000,0.613000,0.771000,0,1,0.410000,130.004000,"electronic,indietronica,dubstep,electro house,kitsch,dubstep,electronic,electro","electronic,indietronica,dubstep,electro house,dubstep,electronic,electro",en,puJFIu3Of2SFgsiu
puQ1kBPbSrNFAwFv,0I1fzd8diPdEqCIW7NCyaj,Bea Miller,Song Like You,aurora,2018,196400,51.000000,0.707000,0.744000,5,0,0.485000,87.046000,"pop,alternative,sampling,hino demais",pop,en,puQ1kBPbSrNFAwFv
puVSMXMccG2nr4iq,7vXnqJKU3ljgaBNa4Kjt7p,MNEK,Body,Language,2018,237643,29.000000,0.601000,0.670000,5,1,0.208000,146.052000,"rnb,pop,electronic,soul,synthpop,synth-pop","pop,electronic,soul,synthpop",en,puVSMXMccG2nr4iq
pv1unMrZkQiUS6IR,40xhyfAPDoMtv494MfPevP,Beyoncé,XO,BEYONCÉ [Platinum Edition],2014,215947,62.000000,0.470000,0.792000,0,1,0.214000,170.085000,"pop,love,rnb,r&amp;b",pop,en,pv1unMrZkQiUS6IR
pvHpjH5UbGQBWqrF,4Pj5nvdDibE3sgflD87J2i,Hobo Johnson,Peach Scone,Peach Scone,2018,212800,61.000000,0.583000,0.408000,7,1,0.612000,74.738000,"hip hop,alternative,hip-hop,lofi,emo rap","hip hop,emo rap",en,pvHpjH5UbGQBWqrF
pvHr2mkUMl4yr2zs,0YObSpJ00Ntsure8orzlAc,Chris Cohen,Rollercoaster Rider,Overgrown Path,2012,214467,20.000000,0.520000,0.777000,7,1,0.846000,153.257000,"indie,psychedelic,folk,indie pop","folk,indie pop",en,pvHr2mkUMl4yr2zs
pvKuczIIhUQf4W0F,0p9E7l00TBA1aqmhElZoLx,Nate Ruess,Great Big Storm,Grand Romantic,2015,240547,39.000000,0.544000,0.810000,6,1,0.850000,147.130000,"2015 single,american,nate ruess,pop,indie,indie pop","pop,indie pop",en,pvKuczIIhUQf4W0F
pvWiKVwpuPdcY9nn,1qUxMdJo02zKpkQ294caO8,Lord of the Lost,Morgana,Thornstar (Deluxe Edition),2018,225422,22.000000,0.256000,0.962000,3,1,0.193000,121.323000,"rock,metal,gothic metal,german,gothic rock,glam rock","rock,metal,gothic metal,gothic rock,glam rock",en,pvWiKVwpuPdcY9nn
pvfXocTXGUk0y0JZ,0Le7yfRG6mKdBPbRtUCDSA,Bombay Bicycle Club,What You Want,A Different Kind Of Fix,2011,259707,35.000000,0.503000,0.847000,6,0,0.494000,133.934000,"indie rock,alternative rock,indie","indie rock,alternative rock",en,pvfXocTXGUk0y0JZ
pvq3KfR0bdTLhG4m,1Hb1IJ9bBCa6wo3fRtexnJ,Cage the Elephant,Shake Me Down,Thank You Happy Birthday,2011,211373,58.000000,0.457000,0.613000,9,1,0.132000,105.110000,"indie,indie rock,alternative rock","indie rock,alternative rock",en,pvq3KfR0bdTLhG4m
pvxdxAUMmjgdwpG9,6Uk5fmLtzLsZqHXqqtxT5S,Cloud Nothings,Quieter Today,Here and Nowhere Else,2014,184096,21.000000,0.199000,0.954000,11,0,0.282000,95.722000,"indie,rock,indie rock,groovy,10s,love at first listen","rock,indie rock",en,pvxdxAUMmjgdwpG9
pwxV5VpmAqMUIJVs,7alFGBi594HZ8ndIBhYFUj,Atoms for Peace,Unless,AMOK,2013,280238,34.000000,0.581000,0.925000,6,1,0.145000,136.987000,"electronic,experimental,ambient,indie","electronic,experimental,ambient",en,pwxV5VpmAqMUIJVs
pxQMTsIPr1NjcLDK,4E2hG6zXyQezxGjDmBHT5N,Yeasayer,Tightrope,"Good Evening Washington D.C., Live at 9:30 Club",2013,224173,30.000000,0.583000,0.974000,10,1,0.529000,159.987000,"dark was the night,rock,indie,pop","rock,pop",en,pxQMTsIPr1NjcLDK
pxVFgKmdA7YBrbc2,1n3zxreoEYtfbqxw9dKGM1,Infected Mushroom,Where Do I Belong,Friends On Mushrooms (Deluxe Edition),2015,206485,47.000000,0.698000,0.842000,5,0,0.945000,167.980000,"electronic,reggae,psytrance,dance,psychedelic trance,dubstep","electronic,reggae,psychedelic trance,dubstep",en,pxVFgKmdA7YBrbc2
pyVPcTHFheZK1nW3,2cE0U8Cm2ws1hvvN60vkln,Katie Melua,Red Balloons,Ultimate Collection,2018,262120,31.000000,0.455000,0.119000,7,1,0.073900,128.278000,"jazz,pop,katie melua,romantic tension","jazz,pop",en,pyVPcTHFheZK1nW3
pyXMAqf9nEHVT24e,5I6exXg95LKzq9Eb0hCFXM,Sara Bareilles,December,The Blessed Unrest,2013,301320,35.000000,0.440000,0.501000,0,1,0.352000,141.726000,"pop,piano,female vocals,10s",pop,en,pyXMAqf9nEHVT24e
pyYgf9bINkJMLbsZ,5k7wy2Ek7y6kSQ4fER7w0E,Eminem,Brainless,The Marshall Mathers LP2 (Deluxe),2013,286526,52.000000,0.700000,0.935000,9,1,0.589000,172.092000,"rap,hip-hop,eminem",rap,en,pyYgf9bINkJMLbsZ
pyjZrPt8XCGamZju,0YR6mpr7qV2QgQ2kSacQV2,Ellie Goulding,Do You Remember,Fighting With My Family (The Original Soundtrack),2019,181742,43.000000,0.653000,0.713000,5,1,0.506000,102.018000,"uptempo,electronic,female vocalists,british",electronic,en,pyjZrPt8XCGamZju
pz7cdc6GVQwTBSUO,3lgIW89QRJcHRyuzbBU68h,Kate Nash,Karaoke Kiss,Yesterday Was Forever,2018,232240,26.000000,0.646000,0.664000,11,0,0.500000,97.986000,"2018,female vocalists,british,indie,indie pop",indie pop,en,pz7cdc6GVQwTBSUO
pzDReyjgfMr7mNTX,0rXw5rWZpOdfeeCbMln8MU,Katy Perry,Peacock,Katy Perry - Teenage Dream: The Complete Confection,2012,231920,52.000000,0.825000,0.759000,0,1,0.942000,139.975000,"pop,dance,katy perry,female vocalists,perverted",pop,en,pzDReyjgfMr7mNTX
pzQHBx7Y3N1uVlpT,429EttO8gs0bDo2SQfUNSm,Vance Joy,Georgia,Dream Your Life Away (Special Edition),2014,230507,67.000000,0.388000,0.660000,11,1,0.401000,143.554000,"alternative rock,australian,passion,fire",alternative rock,en,pzQHBx7Y3N1uVlpT
pzTOT0GJMo9Dnhj4,5lSPplfj6R9gDWFR6qeEZt,The Magic Gang,All That I Want Is You,The Magic Gang EP,2016,210000,42.000000,0.672000,0.800000,4,1,0.738000,106.979000,"indie,rock,indie,rock,brighton","rock,rock",en,pzTOT0GJMo9Dnhj4
q03GltHIGLjSOvxB,7qaZH4WlO8phCgbc3GWpbl,Boy,Waitress,Mutual Friends,2011,194613,16.000000,0.643000,0.553000,3,1,0.797000,161.944000,"rock,indie",rock,en,q03GltHIGLjSOvxB
q0H90swl2jbhmN33,1SYzMLsMXWpgNi46bp72Sh,Him,Hearts At War,Tears On Tape,2013,225960,21.000000,0.443000,0.926000,6,0,0.363000,143.981000,"love metal,rock",rock,en,q0H90swl2jbhmN33
q0xLfBmNGksJRsTO,2hG3Cb5cMojYl7YfZ0c02L,HTRK,Dying Of Jealousy,Dying of Jealousy,2018,310941,27.000000,0.595000,0.623000,1,1,0.573000,169.976000,"electronic,ambient,shoegaze,experimental","electronic,ambient,shoegaze,experimental",en,q0xLfBmNGksJRsTO
q13VBuKgf2AViI0N,1BHtfF2QyAvPg8CjShwaHv,Empire of the Sun,Before,Two Vines,2016,244573,36.000000,0.624000,0.804000,0,1,0.355000,114.006000,electronic,electronic,en,q13VBuKgf2AViI0N
q1UGU2Z3PmfFnyRg,2CQIG7O9ARE6VKBPJ2Jcms,Linea Aspera,Attica,And You Will Find Them in the Basement (Synthesized Transmissions from London 2010-2013),2013,222149,29.000000,0.627000,0.551000,2,1,0.556000,120.992000,"electronic,dark,ebm,female vocalists","electronic,ebm",en,q1UGU2Z3PmfFnyRg
q1Yxa9vyc63EUnF0,11zf7m4vw9Ze7cer9Nyhk1,Wallows,Pleaser,Pleaser,2017,187896,63.000000,0.497000,0.914000,9,1,0.385000,148.893000,"indie,rock,alternative,indie rock","rock,indie rock",en,q1Yxa9vyc63EUnF0
q1iyvo2vC7SSi6AL,647q0KZHceDZTyLExHU0ue,Nu Shooz,I Can't Wait,I Can't Wait: Collected,2019,218827,48.000000,0.785000,0.844000,7,0,0.940000,103.968000,"80s,pop,dance,dance pop","pop,dance pop",en,q1iyvo2vC7SSi6AL
q1n0MQNJL47FnSHw,5JCajSROZlB6tTdT7tqAan,Lawson,Learn to Love Again,Learn To Love Again (Remixes),2013,207740,14.000000,0.586000,0.911000,4,0,0.605000,128.032000,"pop,love,2013",pop,en,q1n0MQNJL47FnSHw
q1pkbY3cc7QEvP0Z,7FAD4hpldYJ79GpJQZr8Hb,Tommy Cash,Euroz dollaz yeniz,Euroz Dollaz Yeniz,2014,224078,35.000000,0.462000,0.420000,9,0,0.213000,124.678000,"hip-hop,rap,estonian,experimental,hip-hop,rap,estonian","rap,experimental,rap",en,q1pkbY3cc7QEvP0Z
q1qr2Md6xRALJYmQ,1osH4kjtpHSWSkVhqCUMMF,Green Day,"Sex, Drugs & Violence",¡TRÉ!,2012,211947,37.000000,0.475000,0.990000,4,1,0.837000,171.023000,"punk rock,rock,punk,alternative","rock,punk",en,q1qr2Md6xRALJYmQ
q263rrbBPqdcmelN,2A8wkEq13oYUyGLvolbaes,Gwen Stefani,Misery,This Is What The Truth Feels Like,2016,206080,38.000000,0.596000,0.688000,7,1,0.317000,189.995000,pop,pop,en,q263rrbBPqdcmelN
q2DknXyQJ90OrqnD,67FXBwCa6eU1uBaEdK3T9O,Amen Dunes,Believe,Freedom,2018,346493,49.000000,0.548000,0.697000,10,0,0.597000,94.506000,"indie,folk,neo-psychedelia,5 stars",folk,en,q2DknXyQJ90OrqnD
q2F2gNDOzUV9b5tt,1cinkLXhiLKjnKQFMcSmc7,M.I.A.,Platforms,AIM (Deluxe),2016,175667,30.000000,0.730000,0.707000,4,0,0.454000,129.989000,"electronic,hip hop,dope,catchy","electronic,hip hop",en,q2F2gNDOzUV9b5tt
q2OZFXUBgugnhzs7,7spUKIX86BgTPwjV0V7xpH,Bill Callahan,One Fine Morning,Apocalypse,2011,525947,33.000000,0.509000,0.091300,7,1,0.111000,120.178000,"folk,mellow,singer-songwriter,acoustic","folk,singer-songwriter",en,q2OZFXUBgugnhzs7
q2P1i7EPOFeocEB8,3OP1NmFlLsFF4qLsi2PZ9l,ZZ Top,I Gotsta Get Paid,La Futura,2012,243080,36.000000,0.544000,0.939000,7,1,0.432000,82.385000,"blues rock,rock,hard rock,blues","rock,hard rock,blues",en,q2P1i7EPOFeocEB8
q2PiE4dsuEIlkLSs,199ydjP4O3NR8wgRLLcUNE,Powers,Just Kids,Just Kids,2017,269680,38.000000,0.454000,0.788000,0,1,0.338000,179.999000,"uplifting,personal,reverb, ,2017 single,pop,soul,electronic","pop,soul,electronic",en,q2PiE4dsuEIlkLSs
q2qKrmyCoUhBOZEl,4c3mIWKKMbGJlZukdMTBvB,Owl City,Alligator Sky,All Things Bright And Beautiful,2011,185307,40.000000,0.541000,0.933000,11,0,0.413000,91.970000,"electronic,pop,awesome,feel good","electronic,pop",en,q2qKrmyCoUhBOZEl
q2qwzkRyzMqaf61y,5R4KVTSMC28Dp46gb3CdqK,Lady Gaga,Born This Way - The Country Road Version,Born This Way (Special Edition),2011,261480,33.000000,0.566000,0.594000,11,1,0.496000,123.945000,"country,epic,pop,born this way,lady gaga,rock","country,pop,rock",en,q2qwzkRyzMqaf61y
q2xtBvoBPi7K1Qbk,1Jajkjm81BVqptjRBoJcAn,DNCE,Naked,DNCE,2016,236173,46.000000,0.708000,0.673000,9,0,0.476000,128.908000,"pop,dnce,joe jonas",pop,en,q2xtBvoBPi7K1Qbk
q304OvtBkMG5vIvD,6KvrhWpmvGEhq3BmqDZ4no,OmenXIII,00101111 01001101 01001001 01000001,Decode,2017,144065,32.000000,0.584000,0.485000,0,1,0.033900,120.046000,"cloud rap,rap,hip-hop,underground hip-hop",rap,en,q304OvtBkMG5vIvD
q3Cv2PZPL5mTFudb,6Gnks96Ein3A7S3g1fDlWf,Keane,You Are Young,Strangeland (Deluxe Version),2012,214667,33.000000,0.494000,0.773000,0,1,0.454000,101.997000,"britpop,rock,british,pop","britpop,rock,pop",en,q3Cv2PZPL5mTFudb
q3U074HgWwtM1wyl,48NOZRemjwadg6Dwc343hJ,From Ashes to New,My Name,The Future,2018,222937,53.000000,0.666000,0.909000,3,1,0.655000,92.519000,"rapcore,electronic,alternative metal,nu-metal,alternative,metal","electronic,alternative metal,metal",en,q3U074HgWwtM1wyl
q3Zgz5WfNXoX6LHA,1vYKGFkCti8OqWvPSQiof1,Muse,Starlight - Live At Rome Olympic Stadium,Live At Rome Olympic Stadium,2013,267853,43.000000,0.493000,0.959000,10,1,0.174000,121.597000,"rock,live,muse,starlight,black holes and revelations",rock,en,q3Zgz5WfNXoX6LHA
q3tKWaUQ0TOrUnvD,2oFTwFQ30KQVsBv3M1aWBE,The Vaccines,A Lack of Understanding,What Did You Expect from the Vaccines?,2011,178880,41.000000,0.519000,0.717000,6,1,0.616000,122.975000,"indie rock,indie,british,alternative,beautiful",indie rock,en,q3tKWaUQ0TOrUnvD
q4JarpfrzvLxdqeu,3iVQK6sZLLwTG0OmnXq6yk,Lucy Dacus,Nonbeliever,Historian,2018,220020,38.000000,0.359000,0.515000,2,1,0.188000,109.044000,"2018,indie,folk,indie rock","folk,indie rock",en,q4JarpfrzvLxdqeu
