event_id,track_id,spotify_track_id,spotify_artist,spotify_title,interaction_type,signal_source,seed_rank,interaction_count,preference_weight,effective_weight,lead_genre,top_tag,numeric_feature_coverage,lastfm_status
ds001_seed_001169,kdtKm9nNsq3kwmyD,6IAVxNFi1W88UhDeyvOsdo,Queen,Fat Bottomed Girls - 2011 Remaster,history,ds001_seed_table,1169,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_001170,kh4HV9joGjEjNvKh,1TsmHRIXvMTLP7Vu53XsUV,Herb Alpert,Rise,history,ds001_seed_table,1170,25,2.5,2.5,easy listening,instrumental,1,not_applicable_ds001
ds001_seed_001171,ki0XZDpBDL8y8GvT,3K4HG9evC7dg3N0R9cYqk4,Linkin Park,One Step Closer,history,ds001_seed_table,1171,10,1.0,1.0,nu metal,nu metal,1,not_applicable_ds001
ds001_seed_001172,kiTxoyOhsiHSvrUJ,20wsyOBewHFZXJdV75vt9K,Isaac Hayes,Run Fay Run,history,ds001_seed_table,1172,50,5.0,5.0,funk,funk,1,not_applicable_ds001
ds001_seed_001173,kjN5QSqcBq1VETXC,4fE3Pyz3Jfu7LL5NUB1iMl,Level 42,Something About You,history,ds001_seed_table,1173,10,1.0,1.0,pop,80s,1,not_applicable_ds001
ds001_seed_001174,kpgL9YkG2TykW9gd,40qXGg5nRbcWzcFb26KWkQ,The Beatles,Misery,history,ds001_seed_table,1174,50,5.0,5.0,classic rock,60s,1,not_applicable_ds001
ds001_seed_001175,kx5t5aYAp1xKt417,6AdHfdw2i0iVYPmrKO8j5N,Alanis Morissette,Mary Jane,history,ds001_seed_table,1175,10,1.0,1.0,rock,rock,1,not_applicable_ds001
ds001_seed_001176,l05MaeKgw6wjJxLs,1dcphLLksiA99xOQujqUAa,Moby,Honey,history,ds001_seed_table,1176,5,0.5,0.5,electronic,electronic,1,not_applicable_ds001
ds001_seed_001177,l28lBAF50BAprrrk,7HMH3NwqkPN7TLAR4CCeAF,Natasha Bedingfield,If You're Gonna Jump,history,ds001_seed_table,1177,25,2.5,2.5,pop,pop,1,not_applicable_ds001
ds001_seed_001178,l2TRupUFNXdDLU9a,3VYrW02CQhbkYAe4rpG297,Queen,The Show Must Go On - Remastered 2011,history,ds001_seed_table,1178,25,2.5,2.5,rock,rock,1,not_applicable_ds001
ds001_seed_001179,l3C06y9WiReGaLzb,2sIbHjfJ3nbMXNz4w03fWv,The Alan Parsons Project,Eye in the Sky,history,ds001_seed_table,1179,25,2.5,2.5,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_001180,lBTOLqMF95ciHfJC,52bzQkgk8TznulGvKOPQTK,Rainbow,Man on the Silver Mountain,history,ds001_seed_table,1180,10,1.0,1.0,hard rock,hard rock,1,not_applicable_ds001
ds001_seed_001181,lCJAHZ9l46UIfKuf,1QOjO5B0QkSiTMvt8SCk3X,Zucchero,Miserere,history,ds001_seed_table,1181,25,2.5,2.5,classical,italian,1,not_applicable_ds001
ds001_seed_001182,lDiclNBsr5xZK8rM,1N0pU1xUq96d0Cx4vDQmJ3,Supertramp,Put On Your Old Brown Shoes,history,ds001_seed_table,1182,25,2.5,2.5,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_001183,lIBudhoMsIpYQujO,4ltC6PrqkTtpcRNi5lvS4z,The Beatles,No Reply,history,ds001_seed_table,1183,10,1.0,1.0,classic rock,60s,1,not_applicable_ds001
ds001_seed_001184,lJoVJTuEpfknFCOb,0UXYMyhcOg1iOaIQ2EKVHE,Bon Jovi,I'll Sleep When I'm Dead,history,ds001_seed_table,1184,25,2.5,2.5,rock,rock,1,not_applicable_ds001
ds001_seed_001185,lNKfAL6sbDZmxlob,1tOE1dIyIjsfLJWiQ4ZRJW,UB40,Red Red Wine,history,ds001_seed_table,1185,25,2.5,2.5,reggae,reggae,1,not_applicable_ds001
ds001_seed_001186,lNyx1Zm1yBRTolxh,4lnfEXAPQio0T6cM7GbHeb,Talk Talk,Give It Up,history,ds001_seed_table,1186,25,2.5,2.5,new wave,new wave,1,not_applicable_ds001
ds001_seed_001187,lPWvh7uF1koDxVHU,0rGN65zwoVr5gwLUX35HTY,Five Star,Rain or Shine,history,ds001_seed_table,1187,25,2.5,2.5,pop,80s,1,not_applicable_ds001
ds001_seed_001188,lRN23NVJXZrLjUjP,2wxKRreeo9oqKW8eOA3MvE,Genesis,No Son of Mine,history,ds001_seed_table,1188,35,3.5,3.5,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_001189,lXDBhvY5JBVT5YEI,0qbhFj4bVrguIZViOJOs36,Genesis,Hold on My Heart,history,ds001_seed_table,1189,10,1.0,1.0,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_001190,latkO2enZdR2t7LL,1PTVuPQIkZ7FvWRxaXfOu4,Zucchero,Wonderful Life,history,ds001_seed_table,1190,20,2.0,2.0,blues,italian,1,not_applicable_ds001
ds001_seed_001191,lbJcVykwLxbW68zC,7nYvUtkQMx1v80S2FH2s9J,Warren G,Regulate,history,ds001_seed_table,1191,10,1.0,1.0,rap,hip-hop,1,not_applicable_ds001
ds001_seed_001192,lfGCbGsB6J471s7O,4Wd9pEtEnZNDjgiswGOpJb,The Rolling Stones,Waiting on a Friend,history,ds001_seed_table,1192,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_001193,ljN71of8PPbLRwK0,6WEBIVqiEsevfgJefTyuQQ,Kajagoogoo,Too Shy,history,ds001_seed_table,1193,25,2.5,2.5,new wave,80s,1,not_applicable_ds001
ds001_seed_001194,lppmpizw6LsaqXKX,4T5rjxPvjsFKRcng4PAZSm,Genesis,Carpet Crawlers,history,ds001_seed_table,1194,10,1.0,1.0,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_001195,lw4m9PxzySLxDSl2,5KXTDunEgNVBnuSBDzsm6x,Genesis,Turn It On Again,history,ds001_seed_table,1195,40,4.0,4.0,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_001196,lxMVvMEW8La21pWQ,3rb7DMU1c7CQJKD47MRN6r,Electric Light Orchestra,So Serious,history,ds001_seed_table,1196,25,2.5,2.5,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_001197,lzWsH3nUvP2dQEel,4CoSCPlKNrWli7E5kFtbcl,Fleetwood Mac,Little Lies,history,ds001_seed_table,1197,10,1.0,1.0,classic rock,80s,1,not_applicable_ds001
ds001_seed_001198,m3EvoVIi4DItoGoq,70SdvAYlIQC3KN4LPraAvu,Peter Gabriel,Shock the Monkey,history,ds001_seed_table,1198,10,1.0,1.0,rock,80s,1,not_applicable_ds001
ds001_seed_001199,mGJfNnstha1Nbx7L,3MRQn2RYo2VLYMoStnLRxu,Maurice Ravel,Pavane pour une infante défunte,history,ds001_seed_table,1199,25,2.5,2.5,classical,classical,1,not_applicable_ds001
ds001_seed_001200,mIYf3QQcSPJIrfBZ,3KTxIOIZIE7UM6vwCX4Ofv,Bryan Adams,Somebody,history,ds001_seed_table,1200,10,1.0,1.0,rock,rock,1,not_applicable_ds001
ds001_seed_001201,mJn8yZt21Grk0K27,3KPwt1LBpt1jVSHz8GXERo,Bad Company,Bad Company,history,ds001_seed_table,1201,31,3.1,3.1,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_001202,mLnuSDmDv9xpCbDd,41IShViF79gmulEkIHAjcb,Santana,The Game of Love,history,ds001_seed_table,1202,10,1.0,1.0,rock,rock,1,not_applicable_ds001
ds001_seed_001203,mUw1ozrXvG4WXXlk,1rIKgCH4H52lrvDcz50hS8,Zara Larsson,Lush Life,history,ds001_seed_table,1203,25,2.5,2.5,pop,zara larsson,1,not_applicable_ds001
ds001_seed_001204,mWqeNqjmtj1xGSvz,57h06SZNL6LJ3YKZ1UGCeu,Enigma,Sadeness,history,ds001_seed_table,1204,10,1.0,1.0,new age,new age,1,not_applicable_ds001
ds001_seed_001205,mXmKrNtnsFLtRLHa,4ItljeeAXtHsnsnnQojaO2,Led Zeppelin,D'yer Mak'er,history,ds001_seed_table,1205,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_001206,mYVrbGa2RTgNi6Gy,4e4ukCLCov1UYoup2SdRHB,Aerosmith,Toys in the Attic,history,ds001_seed_table,1206,10,1.0,1.0,hard rock,hard rock,1,not_applicable_ds001
ds001_seed_001207,meMFsnue5pfT3Uu3,7uwO6b29K4beZ5Rxg5d59d,Adriano Celentano,Il Tempo Se Ne Va,history,ds001_seed_table,1207,10,1.0,1.0,pop,italiano,1,not_applicable_ds001
ds001_seed_001208,meMTxddMEzfnTqD7,6W26h4KbGUnEaav5VWIyJm,ABBA,The Day Before You Came,history,ds001_seed_table,1208,55,5.538462,5.538462,pop,pop,1,not_applicable_ds001
ds001_seed_001209,mfXCUxPSDk0BDcEO,2S7RApTsKT0CtYojYq2cKz,Toto Cutugno,L'italiano,history,ds001_seed_table,1209,20,2.0,2.0,pop,italian,1,not_applicable_ds001
ds001_seed_001210,mhen6zCPqULPXTed,6OKUhXuJMvoVPde9fMJJzy,Suzanne Vega,Solitude Standing,history,ds001_seed_table,1210,56,5.6,5.6,folk,female vocalists,1,not_applicable_ds001
ds001_seed_001211,mi8js8zk212SNqLa,5J2CHimS7dWYMImCHkEFaJ,The Beatles,A Hard Day's Night - Remastered,history,ds001_seed_table,1211,50,5.0,5.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_001212,mrDi44XKFZ94AM3b,7gZACjanWmzBcl1tOtFWSY,ABBA,She's My Kind of Girl,history,ds001_seed_table,1212,10,1.0,1.0,pop,pop,1,not_applicable_ds001
ds001_seed_001213,msB7aLRAqPkmEghI,5ta0Ra3jMlNWKlSyIML7ZI,Rush,What You're Doing,history,ds001_seed_table,1213,25,2.5,2.5,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_001214,mwW5QLeVIKHAGCeB,3XIEWK1V9n25PS9Vb6axj5,Patrick Hernandez,Born To Be Alive - Original Mix 79,history,ds001_seed_table,1214,10,1.0,1.0,disco,disco,1,not_applicable_ds001
ds001_seed_001215,mwxSKXmKaljNyIT7,7ioy6ppmN9Rn8Pm5axNzUP,Ultravox,Vienna - 2008 Remaster,history,ds001_seed_table,1215,10,1.0,1.0,new wave,new wave,1,not_applicable_ds001
ds001_seed_001216,n1Wy5Iz2eNm3XPsn,6qyiEronCcndBsvCQbWAEX,Bucks Fizz,The Land of Make Believe,history,ds001_seed_table,1216,25,2.5,2.5,pop,80s,1,not_applicable_ds001
ds001_seed_001217,nDCLGeoqN9Qn4RdQ,2ZAqFu7QLIoNXSkvpwrKMU,Middle Of The Road,Chirpy Chirpy Cheep Cheep,history,ds001_seed_table,1217,10,1.0,1.0,pop,70s,1,not_applicable_ds001
ds001_seed_001218,nDj04hpTitHH0aLf,3SdTKo2uVsxFblQjpScoHy,Ben E. King,Stand By Me,history,ds001_seed_table,1218,25,2.5,2.5,soul,soul,1,not_applicable_ds001
ds001_seed_001219,nGZZ7M14BYcqfRzU,7BfW1eoDh27W69nxsmRicb,Bob Marley,Buffalo Soldier,history,ds001_seed_table,1219,25,2.5,2.5,reggae,reggae,1,not_applicable_ds001
ds001_seed_001220,nJamJt72j4tlle1g,4DK3JpX2NkEMhCnltUEvUg,Mason Williams,Classical Gas,history,ds001_seed_table,1220,50,5.0,5.0,classic rock,instrumental,1,not_applicable_ds001
ds001_seed_001221,nM7CF8cIbWP2xY67,1qRA5BS78u3gME0loMl9AA,Buffalo Springfield,For What It's Worth,history,ds001_seed_table,1221,56,5.6,5.6,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_001222,nPUnaSw2di6dN2RB,4J0e4gEqaLQlG5EM0wws1K,Johann Strauss II,The Blue Danube,history,ds001_seed_table,1222,25,2.5,2.5,classical,classical,1,not_applicable_ds001
ds001_seed_001223,nPh0YmesixBb6fOU,6x7JAutLczfd3Tbc3iMDev,Simply Red,Remembering The First Time,history,ds001_seed_table,1223,25,2.5,2.5,pop,pop,1,not_applicable_ds001
ds001_seed_001224,nUQlgoMuo5g1YUPJ,3ieDOGcOqVxScs2VZBzidt,Pink Floyd,Learning to Fly,history,ds001_seed_table,1224,25,2.5,2.5,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_001225,nWMVKqiwLYFnzvTD,2u9MJ3AMjrKeVGEAntelyM,Simply Red,Money's Too Tight,history,ds001_seed_table,1225,25,2.5,2.5,pop,radio,1,not_applicable_ds001
ds001_seed_001226,nXMscU2PPhwBfxn6,4XiDAxr6alWzxm24i2Rt4K,The Beatles,A Day in the Life,history,ds001_seed_table,1226,31,3.1,3.1,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_001227,nckqZ1CNENkznXY4,6bl2cA03RSC3uodBpq66Jt,Enigma,The Child in Us,history,ds001_seed_table,1227,25,2.5,2.5,new age,new age,1,not_applicable_ds001
ds001_seed_001228,ndMoayjBuAiQDMKm,2SDx0PooHZI1SQKR0y44bs,Mika,Grace Kelly,history,ds001_seed_table,1228,25,2.5,2.5,pop,pop,1,not_applicable_ds001
ds001_seed_001229,neWHeGgHXPrrEdaM,4NSZz3qzNESLWfCqglnylo,Bad Company,Shooting Star,history,ds001_seed_table,1229,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_001230,ngzBocDgeJXBDlyI,710sAaQ1JuL7v9X13BqO9r,Natasha Bedingfield,Size Matters,history,ds001_seed_table,1230,25,2.5,2.5,pop,pop,1,not_applicable_ds001
ds001_seed_001231,nhe8AL94tqlw7X7b,7Msq9qojB7yORuJvz49iUy,The Beatles,P.S. I Love You - Remastered 2009,history,ds001_seed_table,1231,50,5.0,5.0,rock,rock,1,not_applicable_ds001
ds001_seed_001232,niZBwMY0u22hP7Sg,3R47KOuGuGvmoeQqbODPa3,ABBA,If It Wasn't for the Nights,history,ds001_seed_table,1232,25,2.5,2.5,pop,pop,1,not_applicable_ds001
ds001_seed_001233,nlcFlHdj6iqSFk7l,1MsBRSbt5dqJSw3RxXtvCM,Queen,I Want To Break Free - Remastered 2011,history,ds001_seed_table,1233,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_001234,nmTbTHmRy8C8Mkz9,3FpKXPOG2FqB3QzmfafG1H,Steely Dan,My Old School,history,ds001_seed_table,1234,25,2.5,2.5,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_001235,nofol7PCel1CHt05,6dmcYfXsRnedky3yqWzrLg,Pet Shop Boys,Rent,history,ds001_seed_table,1235,10,1.0,1.0,pop,80s,1,not_applicable_ds001
ds001_seed_001236,npnax0ejfXyXGo7J,6ZmPjDmQ54LEjPfotChN7n,Pink Floyd,Eclipse - live,history,ds001_seed_table,1236,25,2.5,2.5,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_001237,nr3oTzpquWKjOgoK,0sjPYRacvarCBduZaKdbJW,Aerosmith,Blind Man,history,ds001_seed_table,1237,10,1.0,1.0,hard rock,hard rock,1,not_applicable_ds001
ds001_seed_001238,nrDYBICNMjGImAwo,5WZDLZVCvY1rEyNir6k8Pg,Queen,The Show Must Go On,history,ds001_seed_table,1238,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_001239,nrJdjUOX50wfkdDX,3Am0IbOxmvlSXro7N5iSfZ,The Beatles,Magical Mystery Tour,history,ds001_seed_table,1239,50,5.0,5.0,classic rock,60s,1,not_applicable_ds001
ds001_seed_001240,nuCATSqQe0xru1fQ,0pUVeEgZuNyFzIMKp67RbS,Billy Idol,Eyes Without a Face,history,ds001_seed_table,1240,25,2.5,2.5,new wave,80s,1,not_applicable_ds001
ds001_seed_001241,nwFf2NmOZwlcjrfr,7wBf5LhqfF6A9AVHILTJWi,Tracy Chapman,If Not Now...,history,ds001_seed_table,1241,60,6.0,6.0,folk,female vocalists,1,not_applicable_ds001
ds001_seed_001242,ny24slisveRoUbHG,7JxGM1R32ZqfwZou3VtnTg,The Beatles,Boys,history,ds001_seed_table,1242,50,5.0,5.0,classic rock,60s,1,not_applicable_ds001
ds001_seed_001243,o0TmAD9tlB3NDNYS,1pUFYb9peWkK8m1WCKNRjp,Faithless,God Is a DJ,history,ds001_seed_table,1243,25,2.5,2.5,electronic,electronic,1,not_applicable_ds001
ds001_seed_001244,o27WwIo8F6fMirMs,08Yy8YGHv1lSDiKZzVPuTn,ZZ Top,Gimme All Your Lovin',history,ds001_seed_table,1244,60,6.0,6.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_001245,o2LcK38b4mFLa55g,3AJwUDP919kvQ9QcozQPxg,Coldplay,Parachutes,history,ds001_seed_table,1245,25,2.5,2.5,rock,rock,1,not_applicable_ds001
ds001_seed_001246,o3Fw2Tm1MUc11ISA,5KVak7r5YKcnkmARc0hy0Q,Dire Straits,Private Investigations,history,ds001_seed_table,1246,25,2.5,2.5,rock,rock,1,not_applicable_ds001
ds001_seed_001247,oAl3iVPgbNHPKiez,7yzbimr8WVyAtBX3Eg6UL9,Leonard Cohen,Hallelujah,history,ds001_seed_table,1247,25,2.5,2.5,folk,folk,1,not_applicable_ds001
ds001_seed_001248,oDaxi00bIoYlesLx,1dxbAIfCASqv6jix2R1Taj,The Beatles,Your Mother Should Know,history,ds001_seed_table,1248,50,5.0,5.0,classic rock,60s,1,not_applicable_ds001
ds001_seed_001249,oDgdnXwvSntgKrYU,4XaG9IpCXklOcuau1sIrUX,Queen,We Are The Champions - Live Aid,history,ds001_seed_table,1249,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_001250,oDvYhNTrVxKovIAJ,3fkPMWQ6cBNBLuFcPyMS8s,Blue Öyster Cult,Fire of Unknown Origin,history,ds001_seed_table,1250,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_001251,oEAJQ7KVHew2tjFF,735rjks7kQgWCjTQlIHMuH,Alanis Morissette,Head Over Feet,history,ds001_seed_table,1251,10,1.0,1.0,rock,rock,1,not_applicable_ds001
ds001_seed_001252,oFJO85A0ZhnelznP,7CIoJE0JfVFcmmUY3fFojH,Franz Liszt,Hungarian Rhapsody No. 2,history,ds001_seed_table,1252,56,5.6,5.6,classical,classical,1,not_applicable_ds001
ds001_seed_001253,oHtiWNyi9TkaCC8C,4zoWdR02nRwK8NWqpCM151,ABBA,Kisses of Fire,history,ds001_seed_table,1253,25,2.5,2.5,pop,pop,1,not_applicable_ds001
ds001_seed_001254,oL0FCvC3iwB51VZr,2E7kcfoigVYyNMoobBJIDP,Ricchi e poveri,Sarà perché ti amo,history,ds001_seed_table,1254,50,5.0,5.0,pop,italian,1,not_applicable_ds001
ds001_seed_001255,oR1TzrS4HJCeanux,4Rac570nzZ1DcxRKbTB1Nr,Suzanne Vega,Caramel,history,ds001_seed_table,1255,25,2.5,2.5,singer-songwriter,female vocalists,1,not_applicable_ds001
ds001_seed_001256,oUtOXb7pIoFZz7Bt,6l46wjsV1bY2qpwuHj7zV5,Madonna,Live to Tell,history,ds001_seed_table,1256,31,3.1,3.1,pop,pop,1,not_applicable_ds001
ds001_seed_001257,oWgoCA1NvSYrb4Lu,481S5BKOolPHU4VDkDBHqn,Rush,Anthem,history,ds001_seed_table,1257,25,2.5,2.5,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_001258,onGf7X5YdII7jbtI,4BixGe6AcqJU2etTzeh2cN,Talk Talk,Such a Shame,history,ds001_seed_table,1258,46,4.6,4.6,new wave,80s,1,not_applicable_ds001
ds001_seed_001259,os3BdRjoFr9U0TYf,46Ms1kGRWhOZGtQRQydDio,Queen,You Take My Breath Away - Remastered 2011,history,ds001_seed_table,1259,10,1.0,1.0,glam rock,70s,1,not_applicable_ds001
ds001_seed_001260,ouzKJoqXbLzqvUKN,47TUsZ9O6ZqzEOWo1o7CxL,Al Stewart,Time Passages,history,ds001_seed_table,1260,25,2.5,2.5,soft rock,soft rock,1,not_applicable_ds001
ds001_seed_001261,ovL1QVHmIMQnjULe,06ypiqmILMdVeaiErMFA91,The Beatles,Drive My Car - remastered,history,ds001_seed_table,1261,50,5.0,5.0,rock,rock,1,not_applicable_ds001
ds001_seed_001262,ovqSpdUbgFRRGdyi,0EaLRxrtnq7Mqhdf8q9txr,Pink Floyd,Run Like Hell,history,ds001_seed_table,1262,50,5.0,5.0,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_001263,ovuc4rJWTO3g7Out,6gXrEUzibufX9xYPk3HD5p,Eagles,Life in the Fast Lane,history,ds001_seed_table,1263,25,2.5,2.5,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_001264,p0R6h6DmAqj47Ce6,0xLrMI4R2xTwRHWV3UQCAZ,Steely Dan,Rikki Don't Lose That Number,history,ds001_seed_table,1264,10,1.0,1.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_001265,p24zC9IIlDXj6DN0,1sb1y4Yo1xmtJXXyqTfzLe,Men at Work,Touching the Untouchables,history,ds001_seed_table,1265,10,1.0,1.0,pop,pop,1,not_applicable_ds001
ds001_seed_001266,p7A20RSXaA6h4DNY,1gFNm7cXfG1vSMcxPpSxec,The Beatles,"Ob-La-Di, Ob-La-Da",history,ds001_seed_table,1266,50,5.0,5.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_001267,p8MuiXa4G1UDMgK0,7J1uxwnxfQLu4APicE5Rnj,Michael Jackson,Billie Jean,history,ds001_seed_table,1267,10,1.0,1.0,pop,pop,1,not_applicable_ds001
ds001_seed_001268,p9Tw7i7fN4LeGSBR,4QNpBfC0zvjKqPJcyqBy9W,Pitbull,Give Me Everything,history,ds001_seed_table,1268,50,5.0,5.0,pop,dance,1,not_applicable_ds001
ds001_seed_001269,pBnq5rzvKrk3NGFL,4ClGNWLK9vZMBtO0CpnyOE,Disturbed,Land of Confusion,history,ds001_seed_table,1269,10,1.0,1.0,metal,metal,1,not_applicable_ds001
ds001_seed_001270,pCeWmHkHhABubRNQ,6sjTzevtstOxOMsFsypsEm,Black Sabbath,The Wizard,history,ds001_seed_table,1270,15,1.5,1.5,hard rock,heavy metal,1,not_applicable_ds001
ds001_seed_001271,pEl65ctTg2SZidzP,1yg7fwwYmx9DQ2TdXUmfpJ,Simply Red,Holding Back the Years - 2008 Remaster,history,ds001_seed_table,1271,25,2.5,2.5,pop,pop,1,not_applicable_ds001
ds001_seed_001272,pEpfvGtUaBNkbQdh,67oyFnjJnn78fZP9KjeZx0,Supertramp,Goodbye Stranger,history,ds001_seed_table,1272,18,1.85,1.85,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_001273,pKa8r2L0a8LJ1I2K,2W2mN3qRAvF172TlNdr71e,James Morrison,Wonderful World,history,ds001_seed_table,1273,50,5.0,5.0,pop,pop,1,not_applicable_ds001
ds001_seed_001274,pL3UHTZRfVJ8VNoa,6mHOcVtsHLMuesJkswc0GZ,Supertramp,The Logical Song - Remastered 2010,history,ds001_seed_table,1274,16,1.6,1.6,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_001275,pQhHsiOlCF9fB2YJ,5emxp4RqsF6QoAWXW2Afrk,Steely Dan,Peg,history,ds001_seed_table,1275,10,1.0,1.0,classic rock,70s,1,not_applicable_ds001
ds001_seed_001276,pWKJxThwgH9yXdZG,5RYLa5P4qweEAKq5U1gdcK,Queen,A Kind Of Magic - Remastered 2011,history,ds001_seed_table,1276,10,1.0,1.0,rock,rock,1,not_applicable_ds001
ds001_seed_001277,pX2g9mTxXjpQ7DAl,2CFafx1QnpbK4CQVOhzxkT,The Police,Murder By Numbers,history,ds001_seed_table,1277,25,2.5,2.5,rock,rock,1,not_applicable_ds001
ds001_seed_001278,pYbjrIDObV1ZLgxt,40h65HAR8COEoqkMwUUQHu,Eagles,Peaceful Easy Feeling,history,ds001_seed_table,1278,25,2.5,2.5,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_001279,pYqtuFAxw8uWvjrf,1YQWosTIljIvxAgHWTp7KP,Dave Brubeck,Take Five,history,ds001_seed_table,1279,25,2.5,2.5,jazz,jazz,1,not_applicable_ds001
ds001_seed_001280,pZtkM5PcDvXLMrWJ,4RvWPyQ5RL0ao9LPZeSouE,Tears for Fears,Everybody Wants to Rule the World,history,ds001_seed_table,1280,10,1.0,1.0,new wave,80s,1,not_applicable_ds001
ds001_seed_001281,paBJ1OPzHu8qkIHE,6hOCmsiGjQaS27iiLe2t0i,Traveling Wilburys,Last Night,history,ds001_seed_table,1281,10,1.0,1.0,rock,rock,1,not_applicable_ds001
ds001_seed_001282,paEEvOBGn322loBm,4s6p0rVzSaWqaJRsp0HBDI,Dire Straits,News,history,ds001_seed_table,1282,25,2.5,2.5,rock,rock,1,not_applicable_ds001
ds001_seed_001283,pdBzQCxEmSTdDkWC,6sLvGL7JsXb6iE2on6t6qI,Nik Kershaw,The Riddle,history,ds001_seed_table,1283,25,2.5,2.5,pop,80s,1,not_applicable_ds001
ds001_seed_001284,pl7ONZC7HLZdhIOv,3qmYlsTbC9CD9SGoVmaEDa,Genesis,"Tonight, Tonight, Tonight",history,ds001_seed_table,1284,25,2.5,2.5,progressive rock,progressive rock,1,not_applicable_ds001
ds001_seed_001285,pr0yGtyKuuzgRbo5,2ekfM9Dcslm7l9Lh7HGT0i,Joe Satriani,Surfing with the Alien,history,ds001_seed_table,1285,10,1.0,1.0,rock,guitar virtuoso,1,not_applicable_ds001
ds001_seed_001286,ps1VsnAOswuKPEIu,5Tjl3JKE16Wysns0mpfkZT,Pet Shop Boys,Opportunities (Let's Make Lots Of Money),history,ds001_seed_table,1286,21,2.1,2.1,pop,80s,1,not_applicable_ds001
ds001_seed_001287,ptTtYyIj07zNLHo6,0l1Pp67JljnHBeNYzffPkf,Enigma,The Cross Of Changes,history,ds001_seed_table,1287,50,5.0,5.0,new age,new age,1,not_applicable_ds001
ds001_seed_001288,ptVOUmAT3em8Ximl,6N7gPTru90HYLRUIVDQ185,Roxy Music,More Than This,history,ds001_seed_table,1288,25,2.5,2.5,new wave,80s,1,not_applicable_ds001
ds001_seed_001289,ptqQZ5KUuD8gL0BF,1dMilrhgON9TIGPVdWG2dX,Genesis,Throwing It All Away,history,ds001_seed_table,1289,25,2.5,2.5,rock,rock,1,not_applicable_ds001
ds001_seed_001290,pw3itU5kFq2im468,15Hgsooff9mLjxUhg2uXZz,Bruce Hornsby,The Valley Road,history,ds001_seed_table,1290,10,1.0,1.0,singer-songwriter,singer-songwriter,1,not_applicable_ds001
ds001_seed_001291,q1iyvo2vC7SSi6AL,0KCCNoVVXBatkTRvKOEf2t,Nu Shooz,I Can't Wait,history,ds001_seed_table,1291,25,2.5,2.5,pop,80s,1,not_applicable_ds001
ds001_seed_001292,q1pYqQ7pabjiPLiK,7KWoeBqSdZHEloYKVxssfG,Elvis Presley,In the Ghetto,history,ds001_seed_table,1292,50,5.0,5.0,classic rock,60s,1,not_applicable_ds001
ds001_seed_001293,q2P1i7EPOFeocEB8,7rwM67LyGTDIq33h3Ukc6Y,ZZ Top,I Gotsta Get Paid,history,ds001_seed_table,1293,25,2.5,2.5,rock,blues rock,1,not_applicable_ds001
ds001_seed_001294,q4P6Z6dkmhQJn2EE,7atYsPpgxrIUFmZRJLqVuw,Giorgio Moroder,(Theme From) Midnight Express,history,ds001_seed_table,1294,10,1.0,1.0,soundtrack,soundtrack,1,not_applicable_ds001
ds001_seed_001295,q6eGnEvANi2I0NEp,3evG0BIqEFMMP7lVJh1cSf,The Beatles,Don't Let Me Down - Remastered 2009,history,ds001_seed_table,1295,50,5.0,5.0,classic rock,classic rock,1,not_applicable_ds001
ds001_seed_001296,qAKGvFq9liu9CBNq,452KBpASS5lZLeJWX9Ixub,Elvis Presley,Jailhouse Rock,history,ds001_seed_table,1296,50,5.0,5.0,classic rock,rock n roll,1,not_applicable_ds001
